id,title,category,sub_category,grade,completeness,missing_fields,cover_file,cover_url,body_len,history_len
shijing-117,绸缪,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-117.jpg,106,0
shijing-113,蟋蟀,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-113.jpg,133,0
shijing-154,鸱鸮,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-154.jpg,121,0
shijing-112,硕鼠,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-112.jpg,133,0
shijing-156,破斧,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-156.jpg,103,0
shijing-119,羔裘,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-119.jpg,54,0
songci-300-7, · 吴文英,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-7.jpg,109,0
songci-300-2, · 吴文英,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-2.jpg,144,0
songci-300-9, · 吴文英,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-9.jpg,156,0
songci-300-10, · 袁去华,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-10.jpg,151,0
songci-300-14, · 韩缜,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-14.jpg,141,0
songci-300-13, · 陆游,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-13.jpg,66,0
songci-300-18, · 王安国,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-18.jpg,72,0
songci-300-21, · 晏几道,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-21.jpg,89,0
songci-300-19, · 晏几道,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-19.jpg,85,0
shijing-120,鸨羽,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-120.jpg,121,0
songci-300-15, · 王安石,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-15.jpg,145,0
songci-300-30, · 晏几道,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-30.jpg,75,0
songci-300-34, · 晏几道,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-34.jpg,77,0
shijing-122,有杕之杜,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-122.jpg,72,0
songci-300-40, · 苏轼,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-40.jpg,94,0
songci-300-36, · 王观,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-36.jpg,62,0
shijing-121,无衣,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-121.jpg,48,0
songci-300-35, · 晏几道,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-35.jpg,77,0
songci-300-38, · 苏轼,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-38.jpg,132,0
songci-300-39, · 苏轼,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-39.jpg,86,0
shijing-126,驷驖,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-126.jpg,73,0
shijing-133,渭阳,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-133.jpg,52,0
shijing-129,终南,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-129.jpg,72,0
shijing-132,无衣,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-132.jpg,88,0
shijing-125,车邻,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-125.jpg,89,0
shijing-128,蒹葭,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-128.jpg,136,0
shijing-124,采苓,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-124.jpg,130,0
shijing-135,宛丘,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-135.jpg,74,0
shijing-134,权舆,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-134.jpg,62,0
songci-300-42, · 苏轼,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-42.jpg,161,0
songci-300-94, · 周密,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-94.jpg,144,0
songci-300-95, · 周密,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-95.jpg,135,0
songci-300-99, · 彭元逊,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-99.jpg,150,0
songci-300-98, · 朱嗣发,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-98.jpg,165,0
songci-300-41, · 苏轼,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-41.jpg,66,0
songci-300-45, · 苏轼,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-45.jpg,145,0
songci-300-48, · 李之仪,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-48.jpg,68,0
songci-300-47, · 李之仪,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-47.jpg,133,0
songci-300-52, · 刘克庄,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-52.jpg,64,0
songci-300-50, · 韩,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-50.jpg,141,0
songci-300-61, · 张炎,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-61.jpg,153,0
songci-300-57, · 韩元吉,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-57.jpg,68,0
songci-300-64, · 朱服,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-64.jpg,92,0
songci-300-60, · 辛弃疾,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-60.jpg,147,0
shijing-136,东门之枌,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-136.jpg,73,0
songci-300-72, · 赵令,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-72.jpg,88,0
songci-300-68, · 秦观,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-68.jpg,63,0
songci-300-67, · 秦观,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-67.jpg,136,0
songci-300-71, · 李甲,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-71.jpg,143,0
songci-300-73, · 贺铸,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-73.jpg,63,0
songci-300-70, · 秦观,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-70.jpg,137,0
shijing-139,东门之杨,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-139.jpg,52,0
shijing-138,东门之池,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-138.jpg,73,0
shijing-141,防有鹊巢,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-141.jpg,52,0
shijing-142,月出,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-142.jpg,73,0
songci-300-78, · 吴文英,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-78.jpg,141,0
shijing-137,衡门,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-137.jpg,73,0
songci-300-79, · 吴文英,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-79.jpg,141,0
shijing-147,隰有苌楚,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-147.jpg,76,0
shijing-146,素冠,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-146.jpg,69,0
shijing-145,羔裘,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-145.jpg,73,0
erlanshen,二郎神,mythology,神仙体系,C,64%,body|history|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_erlanshen.jpg,15,17
songci-300-83, · 吴文英,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-83.jpg,85,0
songci-300-88, · 潘希白,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-88.jpg,141,0
songci-300-82, · 吴文英,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-82.jpg,145,0
songci-300-86, · 吴文英,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-86.jpg,94,0
songci-300-87, · 吴文英,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-87.jpg,164,0
shijing-200,谷风,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-200.jpg,105,0
shijing-157,伐柯,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-157.jpg,52,0
songci-300-144, · 柳永,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-144.jpg,88,0
songci-300-147, · 柳永,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-147.jpg,75,0
songci-300-146, · 柳永,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-146.jpg,145,0
songci-300-148, · 柳永,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-148.jpg,292,0
songci-300-93, · 周密,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-93.jpg,147,0
qin-shihuang-ling,秦始皇陵,artifacts,陵墓,C,64%,body|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_qin-shihuang-ling.jpg,20,21
songci-300-102, · 贺铸,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-102.jpg,63,0
songci-300-108, · 李邴,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-108.jpg,136,0
songci-300-150, · 柳永,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-150.jpg,145,0
songci-300-104, · 贺铸,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-104.jpg,142,0
songci-300-103, · 贺铸,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-103.jpg,75,0
songci-300-107, · 仲殊,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-107.jpg,170,0
songci-300-120, · 刘过,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-120.jpg,92,0
songci-300-113, · 陈与义,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-113.jpg,87,0
songci-300-119, · 张,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-119.jpg,142,0
songci-300-114, · 张元干,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-114.jpg,188,0
songci-300-115, · 张元干,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-115.jpg,143,0
songci-300-112, · 陈与义,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-112.jpg,87,0
songci-300-126, · 姜夔,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-126.jpg,143,0
songci-300-122, · 姜夔,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-122.jpg,80,0
songci-300-127, · 姜夔,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-127.jpg,145,0
songci-300-123, · 姜夔,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-123.jpg,92,0
shijing-162,皇皇者华,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-162.jpg,117,0
shijing-161,四牡,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-161.jpg,142,0
shijing-160,鹿鸣,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-160.jpg,142,0
shijing-169,鱼丽,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-169.jpg,97,0
shijing-165,天保,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-165.jpg,203,0
shijing-164,伐木,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-164.jpg,198,0
shijing-163,棠棣,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-163.jpg,181,0
shijing-168,杕杜,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-168.jpg,156,0
shijing-175,菁菁者莪,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-175.jpg,98,0
shijing-173,湛露,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-173.jpg,98,0
shijing-174,彤弓,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-174.jpg,107,0
shijing-181,庭燎,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-181.jpg,87,0
shijing-180,鸿雁,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-180.jpg,105,0
shijing-182,沔水,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-182.jpg,125,0
shijing-179,吉日,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-179.jpg,138,0
shijing-184,祈父,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-184.jpg,74,0
songci-300-131, · 姜夔,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-131.jpg,156,0
shijing-183,鹤鸣,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-183.jpg,106,0
shijing-187,我行其野,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-187.jpg,105,0
shijing-189,无羊,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-189.jpg,178,0
songci-300-130, · 姜夔,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-130.jpg,141,0
songci-300-132, · 姜夔,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-132.jpg,138,0
songci-300-136, · 姜夔,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-136.jpg,153,0
songci-300-133, · 姜夔,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-133.jpg,141,0
shijing-193,雨无正,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-193.jpg,298,0
songci-300-142, · 柳永,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-142.jpg,145,0
songci-300-139, · 范仲淹,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-139.jpg,95,0
songci-300-154, · 张先,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-154.jpg,72,0
songci-300-137, · 姜夔,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-137.jpg,147,0
shijing-251,卷阿,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-251.jpg,308,0
shijing-250,泂酌,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-250.jpg,93,0
songci-300-195, · 吴文英,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-195.jpg,113,0
shijing-197,巧言,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-197.jpg,260,0
songci-300-196, · 吴文英,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-196.jpg,113,0
shijing-226,黍苗,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-226.jpg,117,0
shijing-205,无将大车,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-205.jpg,75,0
shijing-203,四月,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-203.jpg,180,0
shijing-207,鼓钟,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-207.jpg,116,0
shijing-201,蓼莪,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-201.jpg,179,0
shijing-204,北山,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-204.jpg,181,0
songci-300-152, · 柳永,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-152.jpg,144,0
shijing-210,甫田,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-210.jpg,224,0
shijing-213,裳裳者华,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-213.jpg,141,0
shijing-215,鸳鸯,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-215.jpg,96,0
shijing-227,隰桑,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-227.jpg,96,0
songci-300-153, · 柳永,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-153.jpg,144,0
shijing-218,青蝇,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-218.jpg,72,0
shijing-216,頍弁,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-216.jpg,198,0
shijing-219,宾之初筵,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-219.jpg,377,0
shijing-228,白华,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-228.jpg,180,0
shijing-231,渐渐之石,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-231.jpg,105,0
shijing-232,苕之华,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-232.jpg,73,0
songci-300-156, · 张先,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-156.jpg,100,0
songci-300-157, · 张先,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-157.jpg,107,0
songci-300-161, · 晏殊,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-161.jpg,71,0
songci-300-159, · 晏殊,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-159.jpg,63,0
songci-300-160, · 晏殊,poems,,C,64%,history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-160.jpg,63,0
